idx,game_id,text,risk_level,riskType,description,pred_label,pred_riskLevel,PASS_prob,REJECT_prob
1602,360,强烈要死，把这个任务给改了，啥玩意，还的互刷,REJECT,300,广告：广告：广告,0.0,PASS,0.9969727993011475,0.0030272260773926973
1603,360,25万元宝彩金时装,REJECT,300,广告：广告：广告,0.0,PASS,0.9987092018127441,0.0012907853815704584
1604,360,25万元宝,REJECT,300,广告：广告：广告,0.0,PASS,0.9700034260749817,0.029996583238244057
1605,360,GVIRM5,REJECT,300,广告内容,1.0,REJECT,0.025023065507411957,0.9749769568443298
1606,360,0IOJ4W,REJECT,300,广告内容,1.0,REJECT,0.3186975121498108,0.6813024282455444
1607,360,0IOJ4W已有17人,REJECT,300,广告内容,1.0,REJECT,0.28890955448150635,0.7110904455184937
1608,360,有没有小队邀请码？,REJECT,300,广告：广告：广告,0.0,PASS,0.9954600930213928,0.004539827816188335
1609,360,小队邀请码。,REJECT,300,广告：广告：广告,0.0,PASS,0.9881665110588074,0.01183343306183815
1610,360,我14万元宝,REJECT,300,广告：广告：广告,0.0,PASS,0.9622061848640442,0.037793807685375214
1611,360,组队分豪礼！我的邀请码：D1ELQ3,REJECT,300,广告：广告：广告,0.0,PASS,0.8017608523368835,0.19823917746543884
1612,360,邀请码多少,REJECT,300,广告：广告：广告,0.0,PASS,0.9934073686599731,0.00659267557784915
1613,360,邀请码是多少谢谢,REJECT,300,广告：广告：广告,0.0,PASS,0.9949679970741272,0.005032034125179052
1614,360,邀请码是多少,REJECT,300,广告：广告：广告,0.0,PASS,0.9948587417602539,0.00514132808893919
1615,94,我充了你的尾数我感觉我到退游都不可能有他这样的战力,REJECT,300,广告：广告：广告,0.0,PASS,0.9993846416473389,0.0006152809364721179
1616,94,我充了你的尾数我玩到退游都不可能有你现在的战力,REJECT,300,广告：广告：广告,0.0,PASS,0.9983009696006775,0.0016990442527458072
1617,94,[lt_dianji.png]“童话对战迪迦丶嫖到底”查看战斗详情,REJECT,300,广告：联系方式：联系方式,0.0,PASS,0.9996484518051147,0.0003515302378218621
1618,94,明天288128刷新对我这两天都没加站了,REJECT,300,广告：联系方式：联系方式,1.0,REJECT,0.031049082055687904,0.9689508676528931
1619,94,明天288128刷新对[13.png],REJECT,300,广告内容,0.0,PASS,0.51561039686203,0.4843895733356476
1620,94,明天288128刷新对不可以差好远,REJECT,300,广告内容,1.0,REJECT,0.490874320268631,0.5091256499290466
1621,94,等着哈明天288128刷新对不可以,REJECT,300,广告内容,0.0,PASS,0.676607072353363,0.32339298725128174
1622,94,明天288128刷新对[4.png],REJECT,300,广告内容,0.0,PASS,0.5770649909973145,0.42293497920036316
1623,94,[lt_dianji.png]“乱华鲁孝威对战呼风唤雨”查看战斗详情,REJECT,300,广告：联系方式：联系方式,0.0,PASS,0.999735414981842,0.00026454991893842816
1624,94,下错版本了原价**8谁顶得住啊四折，在减一半,REJECT,300,广告：广告：广告,0.0,PASS,0.9214404821395874,0.07855948060750961
1625,94,转去66平台了下错版本了原价**8谁顶得住啊四折,REJECT,300,广告：广告：广告,0.0,PASS,0.7389326095581055,0.26106739044189453
1626,94,106异兽来人105异兽105异兽,REJECT,300,广告内容,0.0,PASS,0.8882349133491516,0.11176501214504242
1627,94,准备106异兽来人105异兽105异兽,REJECT,300,广告内容,0.0,PASS,0.8314200043678284,0.16857996582984924
1628,94,小故那你先进群啊我******87220.4212,REJECT,300,广告：联系方式：联系方式,1.0,REJECT,0.006873633712530136,0.993126392364502
1629,94,87220.4212，这是群,REJECT,300,广告：联系方式：联系方式,1.0,REJECT,0.10096567869186401,0.899034321308136
1630,94,第三天只有1800正常都有2000一天新区900,REJECT,300,广告：联系方式：联系方式,1.0,REJECT,0.2542339563369751,0.7457661032676697
1631,94,我******八七二二零四二一二，这是群,REJECT,300,广告：联系方式：联系方式,1.0,REJECT,0.0015270006842911243,0.9984729886054993
1632,94,为新工总好,REJECT,300,广告内容,0.0,PASS,0.9249275326728821,0.0750725120306015
1633,94,给小故一刀桶完就跑叭七二二零，四二一二,REJECT,300,广告：联系方式：联系方式,1.0,REJECT,0.2875278890132904,0.7124720811843872
1634,94,***群号发不出去yi一二五九六,REJECT,300,广告：联系方式：联系方式,1.0,REJECT,0.0009335460490547121,0.9990665316581726
1635,94,群号发不出去yi一二五九。。加了,REJECT,300,广告：联系方式：联系方式,1.0,REJECT,0.001122623565606773,0.9988773465156555
1636,94,群号发不出去yi一二五九。。我们700,REJECT,300,广告：联系方式：联系方式,1.0,REJECT,0.0022292062640190125,0.9977707862854004
1637,94,群号发不出去yi一二五九。。我们690,REJECT,300,广告：联系方式：联系方式,1.0,REJECT,0.003436801955103874,0.9965632557868958
1638,94,我大号荣耀54qf88888,REJECT,300,广告：联系方式：联系方式,1.0,REJECT,0.0730288028717041,0.9269711971282959
1639,94,诶呦他这意思就是代打ibyy72908,REJECT,300,广告：联系方式：联系方式,1.0,REJECT,0.0393950529396534,0.9606049656867981
1640,94,**ll72083qqll72083,REJECT,300,广告：联系方式：联系方式,1.0,REJECT,0.015912378206849098,0.9840876460075378
1641,94,2083**qqll72083,REJECT,300,广告：联系方式：联系方式,1.0,REJECT,0.017425378784537315,0.9825746417045593
1642,94,谁有快报的邀请码,REJECT,300,广告：广告：广告,0.0,PASS,0.9980554580688477,0.00194451620336622
1643,94,1大乔+刃2大乔+斧3吕布+qiang4曹贼+掌,REJECT,300,广告：联系方式：联系方式,1.0,REJECT,0.24822741746902466,0.7517725825309753
1644,94,[12.png]好ehog21198？好的,REJECT,300,广告内容,1.0,REJECT,0.09508860111236572,0.9049113392829895
1645,94,[12.png]好ehog21198？好,REJECT,300,广告内容,1.0,REJECT,0.15560120344161987,0.8443987965583801
1646,94,[12.png]好ehog21198？行,REJECT,300,广告内容,1.0,REJECT,0.1950066089630127,0.8049934506416321
1647,94,[12.png]好ehog21198？可以,REJECT,300,广告内容,1.0,REJECT,0.167381152510643,0.8326188325881958
1648,94,[12.png]好ehog21198？[5.png],REJECT,300,广告内容,1.0,REJECT,0.28050926327705383,0.7194907665252686
1649,94,72083好友一波有没有有qqll,REJECT,300,广告：联系方式：联系方式,1.0,REJECT,0.440009206533432,0.5599907636642456
1650,94,[12.png]好ehog21198？卡了,REJECT,300,广告内容,1.0,REJECT,0.167491152882576,0.8325088620185852
1651,94,72083好友一波有没有有qq,REJECT,300,广告：联系方式：联系方式,0.0,PASS,0.5486473441123962,0.45135271549224854
1652,94,好ehog21198？[18.png],REJECT,300,广告内容,0.0,PASS,0.5085608959197998,0.4914391040802002
1653,94,好友一波有没有有q两个q两个l，然后72083,REJECT,300,广告：联系方式：联系方式,1.0,REJECT,0.04984336346387863,0.9501566290855408
1654,94,好友一波有没有有q淦，敏感打不出来两个q,REJECT,300,广告：联系方式：联系方式,0.0,PASS,0.8305113315582275,0.16948862373828888
1655,94,好友一波有没有有q淦，敏感打不出来两个Q,REJECT,300,广告：联系方式：联系方式,0.0,PASS,0.7691479325294495,0.23085209727287292
1656,94,重发我没加dqrn73092,REJECT,300,广告：联系方式：联系方式,1.0,REJECT,0.0004300984728615731,0.9995699524879456
1657,94,q淦，敏感打不出来诺诺，队伍敏感打不出来,REJECT,300,广告：联系方式：联系方式,0.0,PASS,0.8728740811347961,0.12712585926055908
1658,94,要进队码的******私发我这队缺人，有来的没有，私我,REJECT,300,广告：联系方式：联系方式,0.0,PASS,0.7867897152900696,0.2132102996110916
1659,94,好友一波有没有有q淦，敏感打不出来打不出来,REJECT,300,广告：联系方式：联系方式,0.0,PASS,0.9513859748840332,0.04861398786306381
1660,94,q淦，敏感打不出来发不出来，怎么都敏感,REJECT,300,广告：联系方式：联系方式,0.0,PASS,0.9471650719642639,0.052834946662187576
1661,94,q淦，敏感打不出来发不出来，都民感了，服,REJECT,300,广告：联系方式：联系方式,0.0,PASS,0.9720260500907898,0.027973970398306847
1662,94,好友一波有没有有q淦，敏感打不出来都发不了,REJECT,300,广告：联系方式：联系方式,0.0,PASS,0.8974981307983398,0.10250189900398254
1663,94,好友一波有没有有q淦，敏感打不出来人傻了,REJECT,300,广告：联系方式：联系方式,0.0,PASS,0.9702290296554565,0.02977096475660801
1664,94,好友一波有没有有q淦，敏感打不出来我全敏感,REJECT,300,广告：联系方式：联系方式,0.0,PASS,0.9195852875709534,0.08041469752788544
1665,94,好友一波有没有有q淦，敏感打不出来？,REJECT,300,广告内容,0.0,PASS,0.9567013382911682,0.0432986281812191
1666,94,重发我没加DQRN73092,REJECT,300,广告：联系方式：联系方式,1.0,REJECT,0.0012203771620988846,0.9987795948982239
1667,94,要进队码的******私发我这缺人有来的吗三国快报进队的私我,REJECT,300,广告：联系方式：联系方式,0.0,PASS,0.7160207033157349,0.28397929668426514
1668,94,三国快报，有进对的吗我私信你rxxg72847,REJECT,300,广告：联系方式：联系方式,1.0,REJECT,0.005924452096223831,0.9940755367279053
1669,94,三国快报，有进对的吗我私信你rxxg728,REJECT,300,广告：联系方式：联系方式,1.0,REJECT,0.019291434437036514,0.9807085394859314
1670,94,三国快报，有进对的吗我私信你rxxg72,REJECT,300,广告：联系方式：联系方式,1.0,REJECT,0.05143299326300621,0.9485670328140259
1671,94,三国快报，有进对的吗我私信你rxxg7二,REJECT,300,广告：联系方式：联系方式,1.0,REJECT,0.04715704172849655,0.9528428912162781
1672,94,三国快报，有进对的吗我私信你rxxg7儿,REJECT,300,广告：联系方式：联系方式,1.0,REJECT,0.10005199909210205,0.899948000907898
1673,94,首4续4.8，新区玄金武将开局，长期稳定，优化战力，竞技场带毕业，需要的思聊,REJECT,300,广告内容,0.0,PASS,0.960623562335968,0.0393763966858387
1674,94,太贵了麦成品号没意思这种号慢慢追有意思,REJECT,300,广告：广告：广告,0.0,PASS,0.9953703284263611,0.004629617091268301
1675,94,有q淦，敏感打不出来[16.png],REJECT,300,广告内容,0.0,PASS,0.965174674987793,0.034825388342142105
1676,94,快点出活动宝太多了[9.png]22万元，宝,REJECT,300,广告：广告：广告,0.0,PASS,0.8945446610450745,0.10545527189970016
1677,94,要来加v号jk二七三⑥⑨,REJECT,300,广告：联系方式：联系方式,1.0,REJECT,8.299165347125381e-05,0.9999170303344727
1678,94,73103要入队伍私聊吧，叫好友,REJECT,300,广告：联系方式：联系方式,1.0,REJECT,0.11332633346319199,0.8866736888885498
1679,94,你是小学生不认识字？写的清清楚楚加群咨-询,REJECT,300,广告：广告：广告,0.0,PASS,0.6939597129821777,0.3060402572154999
1680,94,佳节可以用没用的宝也没用。都要充钱,REJECT,300,广告：广告：广告,0.0,PASS,0.998562753200531,0.0014372975565493107
1681,94,没用的宝也没用我都花宝抽将完了后面都要充钱,REJECT,300,广告：广告：广告,0.0,PASS,0.9987757802009583,0.0012241831282153726
1682,94,没用的宝也没用我都花宝抽将完了都要充值,REJECT,300,广告：广告：广告,0.0,PASS,0.9977437257766724,0.0022563040256500244
1683,94,18873720817，v信,REJECT,300,广告：联系方式：联系方式,1.0,REJECT,0.00019151673768647015,0.9998084902763367
1684,94,队伍都没有人进？rluu7326.4没队的加,REJECT,300,广告：联系方式：联系方式,1.0,REJECT,0.0004097970959264785,0.9995902180671692
1685,94,要队伍******要队伍加一下我长期jfre73,REJECT,300,广告：联系方式：联系方式,1.0,REJECT,0.002365277847275138,0.997634768486023
1686,94,要队伍加一下我长期jfre773,REJECT,300,广告：联系方式：联系方式,1.0,REJECT,0.003448239993304014,0.9965517520904541
1687,94,有组队的没rcls73208组队的私聊,REJECT,300,广告：联系方式：联系方式,1.0,REJECT,0.01602277159690857,0.9839772582054138
1688,94,[lt_dianji.png]“你的名字对战遗情瞎眼”查看战斗详情,REJECT,300,广告：联系方式：联系方式,0.0,PASS,0.9994986057281494,0.0005013837944716215
1689,94,当前章节过低，无法领取，是什么意思这bug,REJECT,300,广告：广告：广告,0.0,PASS,0.9966763257980347,0.0033237070310860872
1690,94,当前章节过低，无法领取，是什么意思这游戏bug,REJECT,300,广告：广告：广告,0.0,PASS,0.9950140118598938,0.0049859918653965
1691,94,当前章节过低，无法领取，是什么意思这游戏漏洞，,REJECT,300,广告：广告：广告,0.0,PASS,0.9990297555923462,0.0009702732204459608
1692,94,副团v18124662185,REJECT,300,广告：联系方式：联系方式,1.0,REJECT,0.010284888558089733,0.9897151589393616
1693,94,副团v：18124662185,REJECT,300,广告：联系方式：联系方式,1.0,REJECT,0.004030165262520313,0.9959698915481567
1694,94,来的话18124662185加v备注,REJECT,300,广告：联系方式：联系方式,1.0,REJECT,0.000571603246498853,0.9994283318519592
1695,94,18152519826,REJECT,300,广告：联系方式：联系方式,1.0,REJECT,0.018490325659513474,0.9815096855163574
1696,94,#NAME?,REJECT,300,广告：联系方式：联系方式,0.0,PASS,0.9880394339561462,0.011960546486079693
1697,94,加微18124662185,REJECT,300,广告：联系方式：联系方式,1.0,REJECT,0.002193642081692815,0.9978063702583313
1698,94,加好友组队来的私聊qyrj71770,REJECT,300,广告：联系方式：联系方式,1.0,REJECT,0.00257212040014565,0.9974278807640076
1699,94,到不了105今天才102103还早,REJECT,300,广告内容,0.0,PASS,0.7284961342811584,0.27150392532348633
1700,94,今天才102还有500体力。。100***力,REJECT,300,广告内容,0.0,PASS,0.6699485778808594,0.3300514817237854
1701,94,到不了105今天才102500体力。不够升级的,REJECT,300,广告内容,0.0,PASS,0.8295403122901917,0.17045964300632477
1702,94,到不了105今天才102500丹。不够升级的,REJECT,300,广告内容,0.0,PASS,0.8144716024398804,0.18552836775779724
1703,94,到不了105今天才102500丹，不够,REJECT,300,广告内容,0.0,PASS,0.8556874394416809,0.14431250095367432
1704,94,到不了105今天才102还有500丹,REJECT,300,广告内容,0.0,PASS,0.8145686388015747,0.1854313164949417
1705,94,要队伍加一下我长期jfre7jfre七三一零三,REJECT,300,广告：联系方式：联系方式,1.0,REJECT,0.0014987781178206205,0.998501181602478
1706,94,长期jfre7jfre***叁壹零叁,REJECT,300,广告：联系方式：联系方式,1.0,REJECT,0.3167687654495239,0.6832312345504761
1707,94,要队伍加一下我长期jfre7jfre柒叁壹零叁,REJECT,300,广告：联系方式：联系方式,1.0,REJECT,0.001042153569869697,0.9989578723907471
1708,94,我自己乱开的队utxa66897没有队伍的快来,REJECT,300,广告：联系方式：联系方式,1.0,REJECT,0.16994746029376984,0.8300525546073914
1709,94,我长期，不嫌弃就加jfre731,REJECT,300,广告：联系方式：联系方式,1.0,REJECT,0.028623361140489578,0.9713767170906067
1710,94,有要的私聊我，开车中我自己乱开的队utxa66897,REJECT,300,广告：联系方式：联系方式,1.0,REJECT,0.009531673975288868,0.9904683232307434
1711,94,我的无所谓，不嫌弃就行我长期，不嫌弃就加jfre73,REJECT,300,广告：联系方式：联系方式,1.0,REJECT,0.0440385639667511,0.9559614658355713
1712,94,你可以问问看谁队伍没满员的然后加进去或者自己建招人,REJECT,300,广告：广告：广告,0.0,PASS,0.6612451672554016,0.3387547731399536
1713,94,你可以问问看谁队伍没满员的然后加进去或者自己弄招人,REJECT,300,广告：广告：广告,0.0,PASS,0.6913683414459229,0.30863162875175476
1714,94,18124662185,REJECT,300,广告：联系方式：联系方式,1.0,REJECT,0.05508160591125488,0.9449184536933899
1715,94,我的也退不了+1烦***了还差3个人,REJECT,300,广告：联系方式：联系方式,0.0,PASS,0.9634430408477783,0.036556944251060486
1716,94,上面有个积分任务，兄弟，弄一下mqhi72389,REJECT,300,广告内容,1.0,REJECT,0.017773836851119995,0.9822261333465576
1717,94,不嫌弃就加jfre7什么都不要***，除了丹,REJECT,300,广告：联系方式：联系方式,1.0,REJECT,0.3085659146308899,0.6914340853691101
1718,94,有没有队伍？谁没有队伍？lvwv73447,REJECT,300,广告：联系方式：联系方式,1.0,REJECT,0.02350703440606594,0.9764930009841919
1719,94,还是不要花宝后期不够用我以为你是充6块送的,REJECT,300,广告：广告：广告,0.0,PASS,0.9859402179718018,0.014059792272746563
1720,94,后期不够用我以为你是******送的充,REJECT,300,广告：广告：广告,0.0,PASS,0.993349015712738,0.006650972180068493
1721,94,15～20有没有人在啊？大佬们在怎么了打了大佬，在吗,REJECT,300,广告内容,0.0,PASS,0.9372731447219849,0.06272685527801514
1722,94,gmvj71480gmvj71480,REJECT,300,广告内容,1.0,REJECT,0.012554115615785122,0.9874459505081177
1723,94,抢人gmvj71480gmvj71480,REJECT,300,广告内容,1.0,REJECT,0.01863643154501915,0.9813635349273682
1724,94,15～20有没有人在啊？大佬们在怎么了打了哦,REJECT,300,广告内容,0.0,PASS,0.9341886043548584,0.06581146270036697
1725,94,15～20有没有人在啊？大佬们在怎么了打了来,REJECT,300,广告内容,0.0,PASS,0.9347788095474243,0.06522119790315628
1726,94,gmvj71480刚才可以打现在乍打不了?,REJECT,300,广告内容,0.0,PASS,0.5324050188064575,0.4675949513912201
1727,94,***下里面的任务。可以领东西，哥哥酱mqhi72389,REJECT,300,广告内容,1.0,REJECT,0.055215101689100266,0.9447848796844482
1728,94,15～20有没有人在啊？大佬们在怎么了打了[15.png],REJECT,300,广告内容,0.0,PASS,0.9795486927032471,0.020451312884688377
1729,94,军团Q群980496954,REJECT,300,广告：联系方式：联系方式,1.0,REJECT,0.002185278804972768,0.9978146553039551
1730,94,q:980496954,REJECT,300,广告：联系方式：联系方式,1.0,REJECT,0.004688497632741928,0.9953115582466125
1731,94,群号980496954,REJECT,300,广告：联系方式：联系方式,1.0,REJECT,0.0037433234974741936,0.9962567090988159
1732,197,白花花的钞票糟蹋了，,REJECT,300,广告：广告：广告,0.0,PASS,0.9988572597503662,0.0011427587596699595
1733,197,我没看呀重来好的打我600多700多,REJECT,300,广告内容,0.0,PASS,0.6326289772987366,0.3673710525035858
1734,197,是充值会送抽奖次数可以抽元宝合神兵,REJECT,300,广告：广告：广告,0.0,PASS,0.9699782729148865,0.030021678656339645
1735,197,免费帮合各种十技能，有需要的顺风滴滴货拉拉,REJECT,300,广告：广告：广告,0.0,PASS,0.8770973086357117,0.12290265411138535
1736,197,没充，可以考虑下70的9000元宝武器,REJECT,300,广告：广告：广告,1.0,REJECT,0.26233261823654175,0.737667441368103
1737,197,万。元。宝,REJECT,300,广告：广告：广告,0.0,PASS,0.9906911253929138,0.009308801963925362
1738,197,这游戏还要花钱？我就充了6块钱差不多，要你去合你又怕死啊，这？,REJECT,300,广告：广告：广告,0.0,PASS,0.9989349246025085,0.001065102289430797
1739,197,放心。有自制力那,REJECT,300,广告：广告：广告,0.0,PASS,0.9992730021476746,0.0007270107162185013
1740,197,最近归了销售中心，好忙…,REJECT,300,广告：广告：广告,0.0,PASS,0.9962140917778015,0.0037858348805457354
1741,197,车贷款的。你以为呢,REJECT,300,广告：广告：广告,0.0,PASS,0.9737144112586975,0.02628558687865734
1742,197,你要打啥宝宝？#ITEM_1#兔子就是可爱,REJECT,300,广告：广告：广告,0.0,PASS,0.9873908162117004,0.01260915957391262
1743,197,#ITEM_1#包邮回来贴吧,REJECT,300,广告：广告：广告,0.0,PASS,0.7380199432373047,0.2619800567626953
1744,197,这个，以后玩新区填我个邀请码#ITEM_1#,REJECT,300,广告：广告：广告,0.0,PASS,0.8581922054290771,0.14180779457092285
1745,197,旁边有个邀请码,REJECT,300,广告：广告：广告,0.0,PASS,0.9935599565505981,0.006440073251724243
1746,197,就是那个邀请码吗,REJECT,300,广告：广告：广告,0.0,PASS,0.9974936246871948,0.002506367629393935
1747,197,卧槽，又是地狱，穷死了这个鬼。,REJECT,300,广告：广告：广告,0.0,PASS,0.999903678894043,9.629872511141002e-05
1748,197,150000,REJECT,300,广告内容,1.0,REJECT,0.45659181475639343,0.543408215045929
1749,197,你贷款，我有事儿。,REJECT,300,广告：广告：广告,0.0,PASS,0.9631276726722717,0.036872368305921555
1750,197,怕打针呐#ITEM_1##ITEM_2##ITEM_3#,REJECT,300,广告：广告：广告,0.0,PASS,0.6578869819641113,0.34211304783821106
1751,197,有钱玩女人，没钱只能玩游戏喽！,REJECT,300,广告：广告：广告,0.0,PASS,0.9960532188415527,0.003946774639189243
1752,197,没媳妇，你就死了这条心吧，你找不到媳妇的,REJECT,300,广告：广告：广告,0.0,PASS,0.997612714767456,0.0023873525205999613
1753,360,9HX4J1,REJECT,300,广告内容,1.0,REJECT,0.05225822702050209,0.9477417469024658
1754,360,71tm女装大佬,REJECT,300,广告：广告：广告,0.0,PASS,0.9817885160446167,0.018211467191576958
1755,360,71就女装大佬,REJECT,300,广告：广告：广告,0.0,PASS,0.997512698173523,0.0024872866924852133
1756,360,弃坑m号了，低价出售,REJECT,300,广告：广告：广告,0.0,PASS,0.9534626007080078,0.04653739184141159
1757,360,guanfanggongzhonghao,REJECT,300,广告：联系方式：公众号,1.0,REJECT,0.11371727287769318,0.8862826824188232
1758,360,133加我Q2031894152,REJECT,300,广告：广告：广告,1.0,REJECT,0.0006971757975406945,0.999302864074707
1759,360,133加我Q2031894,REJECT,300,广告：广告：广告,1.0,REJECT,0.003283203113824129,0.9967167973518372
1760,360,邀请码就是,REJECT,300,广告：广告：广告,0.0,PASS,0.9930140376091003,0.006986006163060665
1761,360,限时挑战邀请码,REJECT,300,广告：广告：广告,0.0,PASS,0.9984859824180603,0.001514027127996087
1762,360,没加的话，绑定我的吧，我的邀请码：7QWBU1,REJECT,300,广告：广告：广告,1.0,REJECT,0.12851859629154205,0.8714814186096191
1763,360,没绑定的话，绑定我的吧，我的邀请码：7QWBU1,REJECT,300,广告：广告：广告,0.0,PASS,0.7293258309364319,0.2706741690635681
1764,360,要换号的，加我微w79130202。,REJECT,300,广告：广告：广告,1.0,REJECT,6.270589801715687e-05,0.9999372959136963
1765,360,直接在那边输，这个邀请码就好,REJECT,300,广告：广告：广告,0.0,PASS,0.9973465204238892,0.002653440460562706
1766,360,铁汁看留言板,REJECT,300,广告内容,0.0,PASS,0.9984857439994812,0.0015143422642722726
1767,360,所以在哪输邀请码,REJECT,300,广告：广告：广告,0.0,PASS,0.995368242263794,0.004631828051060438
1768,360,这功能感觉像作弊,REJECT,300,广告：广告：广告,0.0,PASS,0.9998475313186646,0.00015243585221469402
1769,360,限时活动，瓜分好礼填邀请码就好,REJECT,300,广告：广告：广告,0.0,PASS,0.9962192177772522,0.0037807850167155266
1770,360,30万元宝啊！省吧,REJECT,300,广告：广告：广告,0.0,PASS,0.9956098198890686,0.004390249960124493
1771,360,诚信交易互相相,REJECT,300,广告：广告：广告,0.0,PASS,0.9598926305770874,0.040107361972332
1772,360,竟没有免费?我记得每天登录加活跃18个，然后12000元宝40个来着,REJECT,300,广告内容,1.0,REJECT,0.009770265780389309,0.9902296662330627
1773,360,每次拦截都是不周山那个团长，我又打不过,REJECT,300,广告：广告：广告,0.0,PASS,0.9994332194328308,0.0005667640944011509
1774,360,每次拦截都是那个项伯符,REJECT,300,广告：广告：广告,0.0,PASS,0.9990739822387695,0.0009259827784262598
1775,360,笑死了，这任务要杀50个,REJECT,300,广告：广告：广告,0.0,PASS,0.996894121170044,0.0031058324966579676
1776,360,苹果区1600便宜大甩卖，有意加17562234710睡觉,REJECT,300,广告：广告：广告,1.0,REJECT,0.0008915678481571376,0.9991083741188049
1777,360,苹果区1600便宜大甩麦，有意加17562234710可平台睡觉,REJECT,300,广告：广告：广告,1.0,REJECT,0.0012001798022538424,0.9987998008728027
1778,360,苹果区1600便宜大甩麦，有意加17562234710,REJECT,300,广告：广告：广告,1.0,REJECT,0.0005558668053708971,0.9994440674781799
1779,360,有意加17562234710,REJECT,300,广告：广告：广告,1.0,REJECT,0.0004245163581799716,0.9995754361152649
1780,360,第一次20法第二次是40发第三次是60发这一次可能是80发所以要多存一点,REJECT,300,广告内容,0.0,PASS,0.585182785987854,0.414817214012146
1781,360,转让给别人呗。,REJECT,300,广告：广告：广告,0.0,PASS,0.999077320098877,0.0009227110422216356
1782,360,兄弟们，你们的邀请码是什么？,REJECT,300,广告：广告：广告,0.0,PASS,0.999460756778717,0.0005392114981077611
1783,360,兄弟们，你们的邀请码。,REJECT,300,广告：广告：广告,0.0,PASS,0.9977638721466064,0.0022361064329743385
1784,360,有一起加入小队吗，进去就送金将,REJECT,300,广告：广告：广告,1.0,REJECT,0.49410125613212585,0.5058987140655518
1785,360,240/300,REJECT,300,广告内容,0.0,PASS,0.6688398122787476,0.33116015791893005
1786,360,等你高考玩一起玩,REJECT,300,广告：广告：广告,0.0,PASS,0.8587244749069214,0.1412755846977234
1787,360,限时挑战里领万元宝和金将,REJECT,300,广告：广告：广告,0.0,PASS,0.9954608082771301,0.004539176821708679
1788,360,送万元宝金将,REJECT,300,广告：广告：广告,0.0,PASS,0.9914048910140991,0.00859513133764267
1789,360,我都不止充了这些，*21.png,REJECT,300,广告：广告：广告,0.0,PASS,0.9876817464828491,0.012318330816924572
1790,360,是什么？你发一下那个邀请码呀,REJECT,300,广告：广告：广告,0.0,PASS,0.9668483138084412,0.033151667565107346
1791,360,你发一下邀请码,REJECT,300,广告：广告：广告,0.0,PASS,0.8763087391853333,0.12369126081466675
1792,360,邀请码？忘了,REJECT,300,广告：广告：广告,0.0,PASS,0.9976056814193726,0.002394350478425622
1793,360,你好，你的号打算卖不啊！！？？,REJECT,300,广告内容,0.0,PASS,0.9997686743736267,0.00023133898503147066
1794,360,你们要瓜分豪礼邀请码吗,REJECT,300,广告：广告：广告,0.0,PASS,0.9843909740447998,0.01560903713107109
1795,360,有没有大佬给小队邀请码,REJECT,300,广告：广告：广告,0.0,PASS,0.9961022138595581,0.003897744929417968
1796,360,加威信zhang962033进信义堂群，加我备注信义堂和游戏名,REJECT,300,广告：广告：广告,1.0,REJECT,0.0010711055947467685,0.9989288449287415
1797,360,加威心zhang962033进信义堂群，加我备注信义堂和游戏名,REJECT,300,广告：广告：广告,1.0,REJECT,0.0008171089575625956,0.9991828799247742
1798,360,加威心zhang962033进群，加我备注信义堂和游戏名,REJECT,300,广告：广告：广告,1.0,REJECT,0.0003944028285332024,0.9996055960655212
1799,360,加威心zhang962033进群，家我备注信义堂和游戏名,REJECT,300,广告：广告：广告,1.0,REJECT,0.0005004918202757835,0.9994994401931763
1800,360,加威心zhang962033进群，家备注信义堂和游戏名,REJECT,300,广告：广告：广告,1.0,REJECT,0.0008490910404361784,0.9991508722305298
1801,360,互刷加q66830708,REJECT,300,广告：广告：广告,1.0,REJECT,0.00019841942412313074,0.9998015761375427
1802,360,VI6IAT战队邀请码,REJECT,300,广告：广告：广告,1.0,REJECT,0.4873875081539154,0.5126124620437622
1803,360,师傅，你在吗？.com.com.com.com.com.com,REJECT,300,广告：联系方式：网址,0.0,PASS,0.55476313829422,0.44523680210113525
1804,360,昨天去打针了，前天被禁言了。,REJECT,300,广告：广告：广告,0.0,PASS,0.9997233748435974,0.0002766237885225564
1805,360,yyyyyyyyyyyyyyyyyyyyyy.com,REJECT,300,广告：联系方式：网址,1.0,REJECT,0.05533184856176376,0.944668173789978
1806,360,在吗看军团公告或者军团留言板加军团群不加的当机器人清理了,REJECT,300,广告内容,0.0,PASS,0.8963721394538879,0.10362788289785385
1807,360,邀请码GHQPM8,REJECT,300,广告：广告：广告,1.0,REJECT,0.13873259723186493,0.8612674474716187
1808,360,GPS战神,REJECT,300,广告：广告：广告,0.0,PASS,0.9882998466491699,0.011700136587023735
1809,360,别拿300拿400,REJECT,300,广告内容,1.0,REJECT,0.4953122138977051,0.5046878457069397
1810,360,第一次五次第二次十次第三次20次第四次30次第五次50次,REJECT,300,广告内容,1.0,REJECT,0.4745016098022461,0.5254983305931091
1811,360,大家都进一下q群982737178,REJECT,300,广告：广告：广告,1.0,REJECT,9.154967119684443e-05,0.999908447265625
1812,360,黑车，黑车,REJECT,300,广告：广告：广告,0.0,PASS,0.9955066442489624,0.004493373446166515
1813,360,黑车,REJECT,300,广告：广告：广告,0.0,PASS,0.9860547184944153,0.013945333659648895
